page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
36226940,Linh Nga Nguyen,,sysop, infinity,22,Fewer than 30 watchers,,0,8,5,0,0,
1359054,Linkin Park Underground,,sysop, infinity,37,Fewer than 30 watchers,,0,83,678,0,0,
61406723,Linus Media Group,,sysop, infinity,29,Fewer than 30 watchers,,0,63,2,0,0,
21346984,Linux (kernel),,sysop, infinity,26,77,77,0,73,4,0,0,
5905222,Lion Ambassadors,,sysop, infinity,82,Fewer than 30 watchers,,0,0,6,0,0,
20908685,Lisa Jackson (Model),,sysop, infinity,49,Fewer than 30 watchers,,0,0,4,0,0,
26710179,List of C.I.D. episodes,,sysop, infinity,122,Fewer than 30 watchers,,0,201,1883,0,0,7
38780866,List of Cards in Dominion,,sysop, infinity,34,Fewer than 30 watchers,,0,0,2,0,0,
32201749,List of DreamWorks Animation films,,sysop, infinity,47,Fewer than 30 watchers,,0,6,309,0,0,
14062855,List of Horse Breeds,,sysop, infinity,105,Fewer than 30 watchers,,0,1,10,0,0,3
19029337,List of Internet slang phrases,,sysop, infinity,101,493,5,0,19,37,0,0,5
25419525,List of Kid vs. Kat characters,,sysop, infinity,36,Fewer than 30 watchers,,0,0,363,0,0,
3134832,List of Macedonian Slavs,,sysop, infinity,86,Fewer than 30 watchers,,0,0,5,0,0,
31224376,List of Metal Fight Beyblade 4D episodes (season 3),,sysop, infinity,47,Fewer than 30 watchers,,0,0,22,0,0,
46644892,List of Notable Eagle Scouts,,sysop, infinity,50,81,6,0,1,2,0,0,
49232386,List of Power Rangers Dino Super Charge Episodes,,sysop, infinity,61,Fewer than 30 watchers,,0,0,2,0,0,
21439063,List of Presidents of North Cyprus,,sysop, infinity,42,Fewer than 30 watchers,,0,0,7,0,0,
6925720,List of Super Sentai episodes,,sysop, infinity,65,Fewer than 30 watchers,,0,2,4,0,0,
59865279,List of This Morning presenters and reporters,,sysop, infinity,70,Fewer than 30 watchers,,0,4,975,0,0,
66899422,List of Thiyyars,,sysop, infinity,46,Fewer than 30 watchers,,0,356,72,6,4,2
28994596,List of all mythological creatures,,sysop, infinity,42,Fewer than 30 watchers,,0,0,12,0,0,
15503857,List of ancient Jedi,,sysop, infinity,59,Fewer than 30 watchers,,0,3,1119,0,0,
12333276,List of best-selling computer and console video games,,sysop, infinity,86,Fewer than 30 watchers,,0,2,37,0,0,
12333315,List of best-selling handheld video games,,sysop, infinity,86,Fewer than 30 watchers,,0,2,44,0,0,
30458156,List of characters in Rambo,,sysop, infinity,38,Fewer than 30 watchers,,0,0,90,0,0,
8519140,List of epic metal bands,,sysop, infinity,78,Fewer than 30 watchers,,0,4,5,0,0,
11305875,List of graffiti artists,,sysop, infinity,75,Fewer than 30 watchers,,0,7,7,0,0,
8943260,List of minor Degrassi: The Next Generation characters,,sysop, infinity,117,Fewer than 30 watchers,,0,0,263,0,0,
21225139,List of nations,,sysop, infinity,38,Fewer than 30 watchers,,0,134,5,0,0,
8720917,List of notable Gujaratis,,sysop, infinity,106,Fewer than 30 watchers,,0,0,6,0,0,2
21882396,List of philosophical theories,,sysop, infinity,73,Fewer than 30 watchers,,0,78,33,0,0,3
35601960,List of professional wrestling world champions,,sysop, infinity,108,Fewer than 30 watchers,,0,1,382,0,0,3
21308903,List of programmes broadcast by TV ONE (Indonesia),,sysop, infinity,43,Fewer than 30 watchers,,0,0,9,0,0,
9774215,List of shock sites,,sysop, infinity,23,72,72,0,1251,1882,0,0,
38985897,List of top hit singles (Youtube 100),,sysop, infinity,60,Fewer than 30 watchers,,0,12,67,0,0,
36839810,List of wrestlers in WWE video games,,sysop, infinity,38,Fewer than 30 watchers,,0,4,1334,0,0,
55886114,Liveloud,,sysop, infinity,41,Fewer than 30 watchers,,0,1,2,0,0,
33941345,"Liverpool vs Dinamo Bucharest, 1984 European Cup Semi-Final",,sysop, infinity,56,Fewer than 30 watchers,,0,3,2,0,0,
25232044,Lloyd Daniels (singer),,sysop, infinity,66,Fewer than 30 watchers,,0,310,6,0,0,
23549696,Lolwut,,sysop, infinity,61,483,483,0,6,3,0,0,3
20684051,London Buses route 145,,sysop, infinity,42,Fewer than 30 watchers,,0,7,48,0,0,
20747042,London Buses route 147,,sysop, infinity,42,Fewer than 30 watchers,,0,1,42,0,0,
26927535,London Buses route 260,,sysop, infinity,42,Fewer than 30 watchers,,0,16,6,0,0,
25960450,London Buses route 319,,sysop, infinity,89,Fewer than 30 watchers,,0,2,14,0,0,
26927610,London Buses route 384,,sysop, infinity,42,Fewer than 30 watchers,,0,5,5,0,0,
5019781,London Buses route 474,,sysop, infinity,125,Fewer than 30 watchers,,0,10,102,0,0,
11254101,London Buses route 490,,sysop, infinity,42,Fewer than 30 watchers,,0,16,71,0,0,
20938563,London Buses route 85,,sysop, infinity,42,Fewer than 30 watchers,,0,16,37,0,0,
10563814,London Buses route 90,,sysop, infinity,42,Fewer than 30 watchers,,0,2,51,0,0,
20197226,London Buses route C10,,sysop, infinity,89,Fewer than 30 watchers,,0,11,20,0,0,
36422437,Longest Wikipedia Article,,sysop, infinity,31,Fewer than 30 watchers,,0,4449,11,0,0,
8956991,Look at the Princess Part I: A Kiss is But a Kiss,,sysop, infinity,87,Fewer than 30 watchers,,0,22,34,0,0,
8956992,"Look at the Princess Part II: I Do, I Think",,sysop, infinity,87,Fewer than 30 watchers,,0,8,28,0,0,
8957086,Look at the Princess Part III: The Maltese Crichton,,sysop, infinity,87,Fewer than 30 watchers,,0,3,29,0,0,
39586513,Looney Tunes (film),,sysop, infinity,48,Fewer than 30 watchers,,0,10,21,0,0,
21392965,Lophiiformes,,sysop, infinity,24,Fewer than 30 watchers,,0,258,21,0,0,
17294239,Lord Our Righteousness,,sysop, infinity,43,Fewer than 30 watchers,,0,1,26,0,0,
25106501,Lorenzo von Matterhorn,,sysop, infinity,65,Fewer than 30 watchers,,0,633,44,0,0,
42912930,Los Angeles College of Music (LACM),,sysop, infinity,66,Fewer than 30 watchers,,0,0,9,0,0,
20492226,Lourdes Maria Ciccone Leon,,sysop, infinity,21,Fewer than 30 watchers,,0,15,7,0,0,
21723618,Lourinha,,sysop, infinity,75,Fewer than 30 watchers,,0,4,6,0,0,3
28144740,Love's Never Easy,,sysop, infinity,27,Fewer than 30 watchers,,0,1,15,0,0,
18074452,Love is love,,sysop, infinity,103,Fewer than 30 watchers,,0,13,11,0,0,3
27828347,Love the Way You Lie (song),,sysop, infinity,34,Fewer than 30 watchers,,0,5,24,0,0,
59942593,Luca Padovan,,sysop, infinity,29,Fewer than 30 watchers,,0,90,2,0,0,
45348055,Lucifer Valentine,,sysop, infinity,37,Fewer than 30 watchers,,0,571,2,0,0,
2209382,MAIN PAGE,,sysop, infinity,94,Fewer than 30 watchers,,0,22,7,0,0,3
34115972,MMM-2011,,sysop, infinity,28,Fewer than 30 watchers,,0,4,148,0,0,
19221271,Ma Baker (album),,sysop, infinity,112,Fewer than 30 watchers,,0,12,61,0,0,3
3794218,Mac and Rachel Cory,,sysop, infinity,78,Fewer than 30 watchers,,0,3,21,0,0,
2950823,Macedonia (Slav),,sysop, infinity,79,47,47,0,0,9,0,0,
501740,Macedonian Slav,,sysop, infinity,79,Fewer than 30 watchers,,0,13,13,0,0,
2898554,Macedonian Slavs,,sysop, infinity,79,47,47,0,47,24,0,0,
57706584,Mad Ghost Productions,,sysop, infinity,66,Fewer than 30 watchers,,0,356,45,0,0,4
26913270,Madani Channel,,sysop, infinity,111,Fewer than 30 watchers,,0,146,168,0,0,3
23907505,Madden NFL 2010,,sysop, infinity,27,Fewer than 30 watchers,,0,33,2,0,0,
39553315,Maddox Jolie-Pitt,,sysop, infinity,37,Fewer than 30 watchers,,0,3,22,0,0,
11363887,"Madeleine ""Maddie"" McCann",,sysop, infinity,121,Fewer than 30 watchers,,0,6,7,0,0,
13229265,Madeleine Beth McCann,,sysop, infinity,87,Fewer than 30 watchers,,0,2,6,0,0,
11155944,Madeleine McCann,,sysop, infinity,215,Fewer than 30 watchers,,0,1646,17,0,0,5
26135278,Madni Channel,,sysop, infinity,81,Fewer than 30 watchers,,0,1,28,0,0,4
3430163,Magic beans,,sysop, infinity,36,Fewer than 30 watchers,,0,38,26,0,0,
31521574,Magical Magyars,,sysop, infinity,25,33,33,0,402,1,0,0,
2015499,Magoo (rapper),,sysop, infinity,31,Fewer than 30 watchers,,0,1008,210,0,0,
16652907,Main Article,,sysop, infinity,23,Fewer than 30 watchers,,0,23,2,0,0,
19932609,Main Event Mafia,,sysop, infinity,34,Fewer than 30 watchers,,0,99,162,0,0,
30626230,Main Page.,,sysop, infinity,146,Fewer than 30 watchers,,0,116,17,0,0,5
485697,Main Page%2F,,sysop, infinity,49,Fewer than 30 watchers,,0,7506,11,0,0,2
15778717,Main Page%2FTomorrow,,sysop, infinity,149,Fewer than 30 watchers,,0,35,9,0,0,5
11042738,Mainpage-url,,sysop, infinity,144,Fewer than 30 watchers,,0,1,10,0,0,5
14799891,Make My Day State,,sysop, infinity,29,Fewer than 30 watchers,,0,0,45,0,0,
19066335,Make the World Go Round,,sysop, infinity,90,Fewer than 30 watchers,,0,22,34,0,0,
11915561,Makes,,sysop, infinity,18,Fewer than 30 watchers,,0,50,3,0,0,
37140168,Malamanteau,,sysop, infinity,110,82,10,0,152,69,0,0,5
23119709,Malankara Orthodox Church Seminary,,sysop, infinity,48,Fewer than 30 watchers,,0,0,5,0,0,
2338096,Malia Ann Obama,,sysop, infinity,104,Fewer than 30 watchers,,0,921,38,0,0,
17230385,Malia Obama,,sysop, infinity,459,Fewer than 30 watchers,,0,18563,57,0,0,5
52404817,Malia Obama (First Daughter),,sysop, infinity,174,Fewer than 30 watchers,,0,2,27,0,0,6
2520583,Malik Shabazz,,sysop, infinity,84,Fewer than 30 watchers,,0,45,15,0,0,
47385448,Malika Haqq,,sysop, infinity,45,Fewer than 30 watchers,,0,1507,4,0,0,
44788940,Malisheva,,sysop, infinity,57,Fewer than 30 watchers,,0,59,12,0,0,2
20820767,Mamajuana,,sysop, infinity,24,Fewer than 30 watchers,,0,155,25,0,0,
19250892,Mamlakat al-Baá¸¥rayn,,sysop, infinity,21,Fewer than 30 watchers,,0,2,2,0,0,
7188960,Man law,,sysop, infinity,61,Fewer than 30 watchers,,0,5,27,0,0,
19488525,Mandarin (linguistics),,sysop, infinity,30,68,68,0,49,2,0,0,
33815536,Mandi (disambiguation),,sysop, infinity,66,Fewer than 30 watchers,,0,26,13,0,0,4
548890,Manhood,,sysop, infinity,110,Fewer than 30 watchers,,0,326,107,0,0,6
47408217,Marco Masa,,sysop, infinity,35,Fewer than 30 watchers,,0,92,7,0,0,
53051783,Margaret Chai Maloney,,sysop, infinity,57,Fewer than 30 watchers,,0,2,2,0,0,
11362636,"Mark F. ""Thor"" Hearne",,sysop, infinity,116,Fewer than 30 watchers,,0,2,47,0,0,
8747050,Marriage (traditional),,sysop, infinity,60,Fewer than 30 watchers,,0,1,5,0,0,
46751929,Martin Hernandez,,sysop, infinity,67,Fewer than 30 watchers,,0,2,2,0,0,2
52144860,Marvel Animated Universe,,sysop, infinity,31,32,8,0,304,234,0,0,
27956276,Masai Barefoot Technology,,sysop, infinity,32,Fewer than 30 watchers,,0,21,5,0,0,
50359,Masculinism,,sysop, infinity,62,Fewer than 30 watchers,,0,140,58,0,0,
3411111,Master of Technology,,sysop, infinity,35,Fewer than 30 watchers,,0,155,28,0,0,
38098643,Mastermind in other media,,sysop, infinity,55,Fewer than 30 watchers,,0,3,17,0,0,
7133446,Mastic roller hybrid,,sysop, infinity,60,Fewer than 30 watchers,,0,3,50,0,0,
31069267,Matrix Group,,sysop, infinity,58,Fewer than 30 watchers,,0,1,3,0,0,2
41416731,Matthew Proman,,sysop, infinity,56,Fewer than 30 watchers,,0,2,36,0,0,
23666060,Matthew Timmons,,sysop, infinity,79,Fewer than 30 watchers,,0,55,191,0,0,
15305055,Max Bratman,,sysop, infinity,32,Fewer than 30 watchers,,0,164,2,0,0,
15305007,Max Liron Bratman,,sysop, infinity,32,Fewer than 30 watchers,,0,6,2,0,0,
15629532,Maximus I.Q.,,sysop, infinity,58,Fewer than 30 watchers,,0,1,8,0,0,
5403953,Mayerthorpe Massacre,,sysop, infinity,33,Fewer than 30 watchers,,0,1,9,0,0,
28403856,Maynard the moose,,sysop, infinity,22,Fewer than 30 watchers,,0,4,2,0,0,
12631235,McLovin,,sysop, infinity,61,Fewer than 30 watchers,,0,41,19,0,0,
1678906,Mccain,,sysop, infinity,91,Fewer than 30 watchers,,0,52,28,0,0,3
32947700,MeYou Health,,sysop, infinity,27,Fewer than 30 watchers,,0,8,10,0,0,
21290808,Mechanoreception,,sysop, infinity,29,Fewer than 30 watchers,,0,55,3,0,0,
21076440,Mediterranean,,sysop, infinity,47,Fewer than 30 watchers,,0,5204,6,0,0,
20653,Megadeth,,sysop, 2021-08-18T03:09:46Z,159895,417,42,11,102365,12536,78,37,24
19460151,Megalopenis,,sysop, infinity,30,Fewer than 30 watchers,,0,18,3,0,0,
20501465,Megan Meier,,sysop, infinity,36,Fewer than 30 watchers,,0,105,3,0,0,
21119188,Megarotic,,sysop, infinity,24,Fewer than 30 watchers,,0,61,5,0,0,
21392930,Melanocetidae,,sysop, infinity,205,Fewer than 30 watchers,,0,172,7,0,0,3
21392917,Melanocetus johnsonii,,sysop, infinity,60,Fewer than 30 watchers,,0,106,3,0,0,2
36555677,Meles Zenaw,,sysop, infinity,26,Fewer than 30 watchers,,0,1,2,0,0,
32429570,Merchant republic,,sysop, infinity,32,76,73,0,253,21,0,0,
35694777,Metal corrosion,,sysop, infinity,23,Fewer than 30 watchers,,0,8,14,0,0,
29631845,Mia Talerico,,sysop, infinity,44,Fewer than 30 watchers,,0,812,15,0,0,
10712547,Michael Carden,,sysop, infinity,70,Fewer than 30 watchers,,0,1,5,0,0,
32997698,Michael Jackson Death Hoax,,sysop, infinity,38,Fewer than 30 watchers,,0,1,3,0,0,
32755936,Michael Phelps Foundation,,sysop, infinity,41,Fewer than 30 watchers,,0,1027,7,0,0,
21290598,Michelle McManus discography,,sysop, infinity,30,Fewer than 30 watchers,,0,1,2,0,0,
26598146,Mike Wolfe (TV personality),,sysop, infinity,30,Fewer than 30 watchers,,0,3460,129,0,0,
26599526,Miles Holmwood,,sysop, infinity,21,Fewer than 30 watchers,,0,14,5,0,0,
9161719,Militant atheism,,sysop, infinity,40,73,29,0,140,1141,0,0,
26584592,Military Scandals in the Malaysian Air Force,,sysop, infinity,39,Fewer than 30 watchers,,0,1,6,0,0,
26584606,Military Scandals in the Malaysian Navy,,sysop, infinity,34,Fewer than 30 watchers,,0,1,5,0,0,
18617567,Milky Way Galaxy,,sysop, infinity,23,Fewer than 30 watchers,,0,1138,2,0,0,
20949230,Milpitas,,sysop, infinity,34,Fewer than 30 watchers,,0,529,2,0,0,
3311451,Mina Khel,,sysop, infinity,59,Fewer than 30 watchers,,0,1,30,0,0,
37720014,Mind quad,,sysop, infinity,27,Fewer than 30 watchers,,0,3,9,0,0,
8956529,Mind the Baby,,sysop, infinity,87,Fewer than 30 watchers,,0,2,38,0,0,
15635867,Minimus P.U.,,sysop, infinity,58,Fewer than 30 watchers,,0,1,5,0,0,
528043,Miserable failure,,sysop, infinity,146,Fewer than 30 watchers,,0,39,28,0,0,5
12972605,Miss Dynamite,,sysop, infinity,65,Fewer than 30 watchers,,0,16,4,0,0,
66832844,Miss Grand International 2020,,sysop, infinity,67,Fewer than 30 watchers,,0,441,115,0,0,2
19097322,Misty May,,sysop, infinity,31,Fewer than 30 watchers,,0,810,2,0,0,
21686156,Mobility Models in mobile adhoc,,sysop, infinity,28,Fewer than 30 watchers,,0,1,8,0,0,
5402830,Moderate Libertarianism,,sysop, infinity,67,Fewer than 30 watchers,,0,1,4,0,0,
13356046,Moderated nuclear explosion,,sysop, infinity,31,Fewer than 30 watchers,,0,1,84,0,0,
48616340,Moeen Arshad,,sysop, infinity,24,Fewer than 30 watchers,,0,1,15,0,0,
1478957,Moezilla,,sysop, infinity,34,Fewer than 30 watchers,,0,14,146,0,0,
47412482,Mohamed Hassan,,sysop, infinity,54,Fewer than 30 watchers,,0,9,3,0,0,2
45407022,Mohan Rathore,,sysop, infinity,103,Fewer than 30 watchers,,0,13,16,0,0,4
1923638,Mohun Bagan,,sysop, 2021-12-04T19:31:57Z,48,Fewer than 30 watchers,,0,1652,5,0,0,
33429619,Moira gunn,,sysop, infinity,56,Fewer than 30 watchers,,0,2,3,0,0,2
18004474,Moldavian-Belarussian relations,,sysop, infinity,42,Fewer than 30 watchers,,0,1,6,0,0,
19289954,Mollusk,,sysop, infinity,111,Fewer than 30 watchers,,0,3443,3,0,0,7
23887681,Molotov Jukebox,,sysop, infinity,26,Fewer than 30 watchers,,0,186,128,0,0,
16275337,Mona Vie,,sysop, infinity,21,Fewer than 30 watchers,,0,11,12,0,0,
1876686,Monosodium Glutamate,,sysop, infinity,105,Fewer than 30 watchers,,0,20,7,0,0,3
27079908,Montenegrin grammar,,sysop, infinity,36,Fewer than 30 watchers,,0,1,4,0,0,
28129209,Montenegrin phonology,,sysop, infinity,38,Fewer than 30 watchers,,0,1,2,0,0,
15054955,Moop,,sysop, infinity,189,Fewer than 30 watchers,,0,14,5,0,0,
23435538,Morphine (song),,sysop, infinity,120,Fewer than 30 watchers,,0,17,95,0,0,2
24888462,Mortgage Basics,,sysop, infinity,27,Fewer than 30 watchers,,0,1,11,0,0,
1789870,Mortician,,sysop, infinity,69,Fewer than 30 watchers,,0,1037,9,0,0,
21476273,Moscovia,,sysop, infinity,35,Fewer than 30 watchers,,0,102,3,0,0,
65731457,Mostafa Momeni,,sysop, infinity,88,Fewer than 30 watchers,,0,1,5,0,0,
25658902,Mother Sayamagyi,,sysop, infinity,23,Fewer than 30 watchers,,0,65,6,0,0,
19374121,Movie,,sysop, infinity,18,Fewer than 30 watchers,,0,2570,45,0,0,
43112424,Moving Vehicles,,sysop, infinity,21,Fewer than 30 watchers,,0,1,2,0,0,
16875407,Mr Hankey the Christmas Poo,,sysop, infinity,106,Fewer than 30 watchers,,0,12,17,0,0,2
84403,Muhammed,,sysop, infinity,52,946,946,0,644,10,0,0,
58264210,Mumbai Express,,sysop, infinity,43,Fewer than 30 watchers,,0,25,8,0,0,
428688,Mumia,,sysop, infinity,29,Fewer than 30 watchers,,0,24,7,0,0,
20757700,Muntader al-Zaidi,,sysop, infinity,58,38,38,0,10,35,0,0,
40003422,Murder of Trayvon,,sysop, infinity,39,Fewer than 30 watchers,,0,7,2,0,0,
21485598,Muscovy,,sysop, infinity,35,Fewer than 30 watchers,,0,2052,27,0,0,
55017667,Muse,,sysop, infinity,36,320,22,0,11147,6,0,0,
4305664,Music artist,,sysop, infinity,22,Fewer than 30 watchers,,0,39,6,0,0,
2382537,Muslim slavery,,sysop, infinity,73,Fewer than 30 watchers,,0,22,5,0,0,
8956988,My Three Crichtons,,sysop, infinity,87,Fewer than 30 watchers,,0,1,29,0,0,
21314193,Mystic God,,sysop, infinity,32,Fewer than 30 watchers,,0,1,3,0,0,
28995383,Mythological creature list,,sysop, infinity,42,Fewer than 30 watchers,,0,24,8,0,0,
20596380,Mzoli's Meats,,sysop, infinity,21,Fewer than 30 watchers,,0,8,2,0,0,
28262947,MÃ©nage Ã  3,,sysop, infinity,30,Fewer than 30 watchers,,0,285,2,0,0,
22220195,N'awlins,,sysop, infinity,25,Fewer than 30 watchers,,0,22,6,0,0,
10276064,Bill Nye,,autoconfirmed, infinity,71248,414,32,18,51485,4484,0,0,24
188564,Bill O'Reilly (political commentator),,autoconfirmed, infinity,101459,772,20,41,42185,11464,4,4,32
6712182,Bill de Blasio,,autoconfirmed, 2022-08-03T00:05:17Z,109947,193,32,47,95659,2452,35,13,22
4838753,Billava,,autoconfirmed, infinity,32270,Fewer than 30 watchers,,4,3364,922,0,0,5
730350,Billboard 200,,autoconfirmed, infinity,112797,220,40,37,53885,4332,20,9,8
423161,Billboard Hot 100,,autoconfirmed, infinity,30003,345,48,55,119464,3378,11,6,11
62509543,Billboard Year-End Hot 100 singles of 2019,,autoconfirmed, 2022-03-15T07:53:56Z,11910,Fewer than 30 watchers,,1,11323,143,0,0,3
53785363,Billie Eilish,,autoconfirmed, infinity,148748,440,142,18,651612,3223,63,32,25
80903,Billie Joe Armstrong,,autoconfirmed, infinity,69692,610,28,17,116497,8466,33,5,37
36560852,Billy Eichner,,autoconfirmed, 2021-08-18T01:18:23Z,23405,93,24,0,59749,665,44,38,13
690865,Billy Graham,,autoconfirmed, infinity,129871,453,44,50,72482,5495,6,5,42
46402593,Billy McKay,,autoconfirmed, infinity,41,Fewer than 30 watchers,,0,92,8,0,0,
844291,Billy Meier,,autoconfirmed, 2022-02-02T21:23:23Z,11218,167,16,26,5159,1721,1,1,15
38483935,Billy Mitchell (electronic sports player),,autoconfirmed, infinity,36,42,4,0,121,2,0,0,
20449611,Billy Mitchell (gamer),,autoconfirmed, infinity,36577,111,18,6,18762,2235,1,1,8
54906518,Billy Murray (English actor),,autoconfirmed, infinity,51,Fewer than 30 watchers,,0,0,1,0,0,
609853,Billy Murray (actor),,autoconfirmed, infinity,16439,32,4,1,14053,638,3,2,12
169602,Billy Ray Cyrus,,autoconfirmed, infinity,56531,258,25,10,78729,5410,2,2,30
42679021,Bimal N. Patel,,autoconfirmed, infinity,23761,Fewer than 30 watchers,,0,267,179,0,0,8
56180153,Binance,,autoconfirmed, infinity,18039,71,43,3,119330,251,5,4,7
42934020,Bindu Madhav Pathak,,autoconfirmed, infinity,4616,Fewer than 30 watchers,,0,39,65,0,0,14
42848287,"Binghamton, New York weather",,autoconfirmed, infinity,51,Fewer than 30 watchers,,0,0,15,0,0,2
1825751,Binibining Pilipinas,,autoconfirmed, infinity,17440,45,4,53,10266,4947,19,4,6
62681534,Binibining Pilipinas 2021,,autoconfirmed, infinity,18695,Fewer than 30 watchers,,4,12140,949,13,3,4
38707650,Binod Chaudhary,,autoconfirmed, 2025-08-11T13:36:32Z,37493,Fewer than 30 watchers,,1,8416,450,1,1,13
7370562,Biography,,autoconfirmed, infinity,26169,377,31,11,19320,2898,2,1,15
1243134,Bioidentical hormone replacement therapy,,autoconfirmed, infinity,76836,92,4,6,2264,1334,0,0,2
56064311,Bioidentical hormone therapy,,autoconfirmed, infinity,71,88,17,0,58,1,0,0,
9127632,Biology,,autoconfirmed, infinity,224289,1172,100,27,61108,6779,18,3,29
4816,Biosphere,,autoconfirmed, 2024-07-12T10:54:52Z,31038,309,31,11,15792,2536,0,0,13
1379789,Bipasha Basu,,autoconfirmed, infinity,61672,163,9,3,58844,4755,7,5,17
4531,Bipolar disorder,,autoconfirmed, infinity,149239,1792,91,68,161653,8597,17,7,26
23303213,"Bir, Himachal Pradesh",,autoconfirmed, infinity,11301,Fewer than 30 watchers,,0,2329,218,1,1,12
2758486,Bircham International University,,autoconfirmed, infinity,10578,43,11,2,1443,683,0,0,6
3410,Bird,,autoconfirmed, infinity,222467,651,77,46,120063,6953,29,10,26
185196,Birmingham City F.C.,,autoconfirmed, 2022-07-23T20:44:52Z,95974,145,14,18,55077,9056,24,6,12
20903181,Birthday,,autoconfirmed, 2021-09-17T22:46:13Z,32834,260,23,21,19841,4314,0,0,23
21378368,Bisexuality,,autoconfirmed, infinity,102234,652,53,29,80748,5775,2,2,17
2425614,Bishop Burton,,autoconfirmed, infinity,9586,Fewer than 30 watchers,,3,246,153,1,1,11
12550933,Bishop Ludden Junior%2FSenior High School,,autoconfirmed, 2022-02-02T00:26:56Z,6552,Fewer than 30 watchers,,1,203,688,0,0,12
4504769,Bishop Vesey's Grammar School,,autoconfirmed, infinity,14614,Fewer than 30 watchers,,7,841,911,0,0,16
64403400,Biswaroop Roy Chowdhury,,autoconfirmed, 2022-04-14T15:55:00Z,11427,Fewer than 30 watchers,,1,8520,177,0,0,7
55998495,BitChute,,autoconfirmed, infinity,25563,124,48,3,43345,941,24,14,6
58738996,BitMEX,,autoconfirmed, infinity,6964,Fewer than 30 watchers,,4,6611,124,11,2,6
5512964,Bitch,,autoconfirmed, infinity,2149,185,9,11,3339,550,0,0,
52934106,Bitch (insult),,autoconfirmed, infinity,44,175,20,0,1027,1,0,0,
48097,Bitch (slang),,autoconfirmed, infinity,38455,227,21,25,34926,2851,3,3,13
44892593,Bitcoin faucet,,autoconfirmed, infinity,82,31,5,0,471,214,0,0,3
47594008,BjÃ¶rn HÃ¶cke,,autoconfirmed, 2023-03-01T09:55:53Z,18647,37,5,2,3555,539,5,4,16
44115852,Blac Chyna,,autoconfirmed, infinity,11075,103,17,4,72308,1078,7,4,9
49133452,BlackLight Power,,autoconfirmed, infinity,51,124,31,0,9,1,0,0,
380143,Black Beauty,,autoconfirmed, infinity,28132,100,9,1,13745,890,0,0,15
440044,Black Dahlia,,autoconfirmed, infinity,73272,517,32,22,106292,4316,5,3,19
4501,Black Death,,autoconfirmed, infinity,123251,1406,111,14,241686,10671,16,9,27
4634611,Black Disciples,,autoconfirmed, 2025-08-22T17:19:37Z,6836,85,16,3,31824,1233,0,0,9
397106,Black English,,autoconfirmed, infinity,116,Fewer than 30 watchers,,0,58,35,0,0,3
210453,Black Eyed Peas,,autoconfirmed, infinity,52399,399,34,20,94589,9243,2,2,28
1906868,Black Hebrew Israelites,,autoconfirmed, infinity,53164,332,39,13,39004,3112,4,2,8
1030599,Black History Month,,autoconfirmed, infinity,26287,178,20,6,6660,2005,1,1,11
44751865,Black Lives Matter,,autoconfirmed, infinity,245575,643,137,17,109511,4504,16,10,21
41677925,Black Panther (film),,autoconfirmed, 2022-02-27T15:36:46Z,295279,375,96,11,162559,4285,4,4,26
23278339,Black Panther Party,,autoconfirmed, infinity,133012,728,60,14,88085,7406,12,9,27
4314,Black Sabbath,,autoconfirmed, infinity,156395,637,59,16,137292,9537,3,3,26
320453,Black Stone,,autoconfirmed, infinity,38811,287,24,15,40637,1961,0,0,13
28150733,Black Veil Brides,,autoconfirmed, infinity,88871,276,7,13,20957,2897,8,2,17
37497391,Black Widow (2021 film),,autoconfirmed, 2021-09-14T14:06:58Z,190535,203,131,5,1650277,3708,373,54,17
4650,Black hole,,autoconfirmed, infinity,153189,2135,144,22,153143,7913,10,7,23
241617,Black magic,,autoconfirmed, infinity,19467,393,34,8,49346,1613,2,2,18
2350760,Black mamba,,autoconfirmed, infinity,44988,215,18,12,41860,5490,2,2,13
888419,Black man,,autoconfirmed, infinity,98,Fewer than 30 watchers,,0,49,90,0,0,8
4745,Black people,,autoconfirmed, infinity,117691,834,61,40,48965,8972,3,3,28
34561548,Black person,,autoconfirmed, infinity,90,Fewer than 30 watchers,,0,90,9,0,0,6
31771275,Black sea studios,,autoconfirmed, infinity,127,Fewer than 30 watchers,,0,5,30,0,0,4
65426,Black supremacy,,autoconfirmed, infinity,12120,260,37,8,12849,2975,11,6,7
12531659,Black woman,,autoconfirmed, infinity,89,Fewer than 30 watchers,,0,19,11,0,0,7
4572,Blackbeard,,autoconfirmed, infinity,71783,492,54,8,92481,4981,0,0,20
298599,Blackburn Rovers F.C.,,autoconfirmed, infinity,78192,137,18,11,72531,6840,18,8,11
167721,Blackfoot Confederacy,,autoconfirmed, infinity,82748,233,27,19,15448,2637,6,3,28
50949525,Blackpink,,autoconfirmed, infinity,146324,374,94,15,246555,4422,14,10,22
2374439,Blacks (disambiguation),,autoconfirmed, infinity,546,Fewer than 30 watchers,,0,172,206,0,0,
145092,Blacksmith,,autoconfirmed, infinity,46736,175,10,11,18255,2937,1,1,19
10468424,Blah,,autoconfirmed, infinity,2083,97,5,16,293,422,0,0,
56854425,Blaire White,,autoconfirmed, infinity,14102,73,28,2,34320,699,11,6,8
